slug	name	location	stream_url	report_url	area	lon	lat
the-point-at-san-onofre	The Point at San Onofre	San Clemente, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-thepointsanonofre/playlist.m3u8	https://www.surfline.com/surf-report/the-point-at-san-onofre/5842041f4e65fad6a7708831	Orange County, California	-117.5682592391	33.373419868015
the-rock	The Rock	San José del Cabo, Los Cabos Municipality, Baja California Sur, Mexico	https://cams.cdn-surfline.com/cdn-wc/mx-therockcabo/playlist.m3u8	https://www.surfline.com/surf-report/the-rock/5842041f4e65fad6a7708bd7	Los Cabos Municipality, Baja California Sur	-109.7145588521214	23.02506324659338
the-wall	The Wall	Hampton, Rockingham County, New Hampshire, United States	https://cams.cdn-surfline.com/cdn-ec/ec-hampton/playlist.m3u8	https://www.surfline.com/surf-report/the-wall/5842041f4e65fad6a77089e9	Rockingham County, New Hampshire	-70.7914137840271	42.9376373334092
the-wall-north-	The Wall North 	Hampton, Rockingham County, New Hampshire, United States	https://cams.cdn-surfline.com/cdn-ec/ec-wallnorth/playlist.m3u8	https://www.surfline.com/surf-report/the-wall-north-/5a1c910b0f87fe001a0c70d8	Rockingham County, New Hampshire	-70.79370975494385	42.940904732627324
the-wedge	The Wedge	Newport Beach, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-wedge/playlist.m3u8	https://www.surfline.com/surf-report/the-wedge/5842041f4e65fad6a770882b	Orange County, California	-117.8819918632	33.5930302087
tolcarne	Tolcarne	Newquay, Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-tolcarne/playlist.m3u8	https://www.surfline.com/surf-report/tolcarne/584204204e65fad6a77090bb	Cornwall, England	-5.075	50.419
topanga-beach	Topanga Beach	Topanga Beach, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-topangabeach/playlist.m3u8	https://www.surfline.com/surf-report/topanga-beach/5842041f4e65fad6a770881e	Los Angeles County, California	-118.57632458209991	34.038844649498756
topanga-beach-overview	Topanga Beach Overview	Topanga Beach, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-topangaoverview/playlist.m3u8	https://www.surfline.com/surf-report/topanga-beach-overview/58e2b91045792b001324d85a	Los Angeles County, California	-118.57663035392761	34.03923583229966
topanga-close-up	Topanga Close-up	Topanga Beach, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-topangaclose/playlist.m3u8	https://www.surfline.com/surf-report/topanga-close-up/5a26e314aa1aea001b27be3a	Los Angeles County, California	-118.5773116350174	34.03953810868286
toriihama	Toriihama	Obama, Obama-shi, Fukui, Japan	https://namiaru-upload.cdn-surfline.com/1504.mp4	https://www.surfline.com/surf-report/toriihama/584204204e65fad6a77097e4	Obama-shi, Fukui	135.5612	35.4905
torrance-beach	Torrance Beach	Palos Verdes Estates, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-torrancebeach/playlist.m3u8	https://www.surfline.com/surf-report/torrance-beach/5af211c8bb6fd9001a25054a	Los Angeles County, California	-118.39274446746322	33.81120874378085
torrance-beach-to-haggerty-s	Haggerty's	Palos Verdes Estates, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-torrance/playlist.m3u8	https://www.surfline.com/surf-report/torrance-beach-to-haggerty-s/5842041f4e65fad6a7708920	Los Angeles County, California	-118.3933198342649	33.80930828074364
torrey-pines-state-beach-s-	Torrey Pines State Beach	Del Mar, San Diego, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-torreypines/playlist.m3u8	https://www.surfline.com/surf-report/torrey-pines-state-beach-s-/584204204e65fad6a7709994	San Diego, California	-117.265	32.927
towan-great-western	Towan/Great Western	Newquay, Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-towan/playlist.m3u8	https://www.surfline.com/surf-report/towan-great-western/584204204e65fad6a77090bc	Cornwall, England	-5.084	50.417
trevone	Trevone	Padstow, Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-trevone/playlist.m3u8	https://www.surfline.com/surf-report/trevone/584204204e65fad6a77090b0	Cornwall, England	-4.981	50.547
turtle-bay-east	Turtle Bay East	Kahuku, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-turtlebayeast/playlist.m3u8	https://www.surfline.com/surf-report/turtle-bay-east/584204204e65fad6a7709218	O‘ahu, Hawaii	-158.002	21.708
twin-piers	Twin Piers	Bradenton Beach, Manatee County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-twinpiers/playlist.m3u8	https://www.surfline.com/surf-report/twin-piers/5842041f4e65fad6a7708b1d	Manatee County, Florida	-82.69923659572105	27.46077315206043
tynemouth--longsands	Tynemouth - Longsands	Tyne and Wear, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-tynemouth/playlist.m3u8	https://www.surfline.com/surf-report/tynemouth--longsands/584204204e65fad6a7709084	England, United Kingdom	-1.423	55.026
uluwatu	Uluwatu	Pecatu, Bali, Bali, Indonesia	https://cams.cdn-surfline.com/cdn-int/id-uluwatu/playlist.m3u8	https://www.surfline.com/surf-report/uluwatu/5842041f4e65fad6a7708b4b	Bali, Bali	115.089	-8.814
upper-trestles	Upper Trestles	San Clemente, Orange County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-upperstrestles/playlist.m3u8	https://www.surfline.com/surf-report/upper-trestles/5842041f4e65fad6a7708887	Orange County, California	-117.5944462901005	33.38445596302903
velzyland	Velzyland	Pupukea, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-vland/playlist.m3u8	https://www.surfline.com/surf-report/velzyland/5842041f4e65fad6a7708df4	O‘ahu, Hawaii	-158.033	21.685
venice-beach	Venice Beach	Venice, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-venicebeach/playlist.m3u8	https://www.surfline.com/surf-report/venice-beach/5842041f4e65fad6a7708819	Los Angeles County, California	-118.47381591796875	33.984079047970035
venice-beach-close-up	Venice Beach Close-up	Venice, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-venicebeachclose/playlist.m3u8	https://www.surfline.com/surf-report/venice-beach-close-up/5a26de8ccbecc0001bb480c9	Los Angeles County, California	-118.47410559654236	33.98486191656073
venice-breakwater	Venice Breakwater	Venice, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-venicebreakwater/playlist.m3u8	https://www.surfline.com/surf-report/venice-breakwater/590927576a2e4300134fbed8	Los Angeles County, California	-118.47532868385315	33.98549354391774
venice-jetties-north	Venice Jetties North	Venice, Sarasota County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-veniceinlet/playlist.m3u8	https://www.surfline.com/surf-report/venice-jetties-north/5842041f4e65fad6a7708b15	Sarasota County, Florida	-82.47039325354372	27.11375765852028
venice-jetties-south	Venice Jetties South	Venice, Sarasota County, Florida, United States	https://cams.cdn-surfline.com/cdn-ec/ec-veniceinlet/playlist.m3u8	https://www.surfline.com/surf-report/venice-jetties-south/5842041f4e65fad6a7708b16	Sarasota County, Florida	-82.4681341325086	27.11129475932535
venice-pier-northside	Venice Pier, Northside	Venice, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-venicepierns/playlist.m3u8	https://www.surfline.com/surf-report/venice-pier-northside/5accf274bd428f001ad70a33	Los Angeles County, California	-118.46967699503296	33.97858429549871
venice-pier-southside	Venice Pier, Southside	Venice, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-venicepierss/playlist.m3u8	https://www.surfline.com/surf-report/venice-pier-southside/5accf279bd428f001ad70a34	Los Angeles County, California	-118.46794972246397	33.97707210574929
venice-southside-overview	Venice Southside Overview	Venice, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-venicessov/playlist.m3u8	https://www.surfline.com/surf-report/venice-southside-overview/5acd238f45d052001ad0b2bd	Los Angeles County, California	-118.4668173983037	33.976274308822646
ventura-point	Ventura Point	Ventura, Ventura County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-venturapoint/playlist.m3u8	https://www.surfline.com/surf-report/ventura-point/584204204e65fad6a77096b1	Ventura County, California	-119.30201768875122	34.27166936557063
ventura-point-overview	Ventura Point Overview	Ventura, Ventura County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-venturapointov/playlist.m3u8	https://www.surfline.com/surf-report/ventura-point-overview/59c1970dbb6f23001cd20dd7	Ventura County, California	-119.30279016494751	34.27367307161658
viana-do-castelo	Viana do Castelo	Viana do Castelo, Portugal	https://cams.cdn-surfline.com/cdn-int/pt-viana/playlist.m3u8	https://www.surfline.com/surf-report/viana-do-castelo/5842041f4e65fad6a7708e57	Portugal, Viana do Castelo	-8.83	41.665
waikiki--kapiolani-park	Waikiki - Kapiolani Park	Honolulu, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-waikikikapiolani/playlist.m3u8	https://www.surfline.com/surf-report/waikiki--kapiolani-park/5a987de6a7eda2001a6aa93b	O‘ahu, Hawaii	-157.82360360082407	21.267080507181625
waikiki-beach	Waikiki Beach	Honolulu, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-waikikibeach/playlist.m3u8	https://www.surfline.com/surf-report/waikiki-beach/584204204e65fad6a7709148	O‘ahu, Hawaii	-157.8267788887024	21.274598513189574
waikiki-to-ala-wai	Waikiki to Ala Wai	Honolulu, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-waikikitoalawai/playlist.m3u8	https://www.surfline.com/surf-report/waikiki-to-ala-wai/5a987cc8c42069001adae0e6	O‘ahu, Hawaii	-157.84186243605586	21.280497173249792
waimea-bay	Waimea Bay	Pupukea, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-waimea/playlist.m3u8	https://www.surfline.com/surf-report/waimea-bay/5842041f4e65fad6a7708895	O‘ahu, Hawaii	-158.067	21.643
waimea-bay-overview	Waimea Bay Overview	Pupukea, O‘ahu, Hawaii, United States	https://cams.cdn-surfline.com/cdn-wc/hi-waimeabaysb/playlist.m3u8	https://www.surfline.com/surf-report/waimea-bay-overview/584204214e65fad6a7709cf0	O‘ahu, Hawaii	-158.0651092529297	21.640196493143453
walcott	Walcott	Walcott, Norfolk, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-walcott/playlist.m3u8	https://www.surfline.com/surf-report/walcott/584204204e65fad6a770909f	Norfolk, England	1.501	52.843
watergate-bay	Watergate Bay	Newquay, Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-watergatebay/playlist.m3u8	https://www.surfline.com/surf-report/watergate-bay/5842041f4e65fad6a7708ca6	Cornwall, England	-5.04622220993042	50.444688234298745
watersplash-jersey	Watersplash-Jersey	Saint Helier, St Helier, Jersey	https://cams.cdn-surfline.com/cdn-int/uk-jersey/playlist.m3u8	https://www.surfline.com/surf-report/watersplash-jersey/5a283328aa1aea001b27be3c	St Helier, Jersey	-2.223363518714905	49.20456060339744
west-end	West End, Long Beach	Atlantic Beach, Nassau County, New York, United States	https://cams.cdn-surfline.com/cdn-ec/ec-lbwestend/playlist.m3u8	https://www.surfline.com/surf-report/west-end/584204214e65fad6a7709d21	Nassau County, New York	-73.694486	40.582435
westward-ho-	Westward Ho!	Northam, Devon, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-westwardho/playlist.m3u8	https://www.surfline.com/surf-report/westward-ho-/584204204e65fad6a77090b4	Devon, England	-4.24	51.047
westward-ho-overview	Westward Ho! Overview	Northam, Devon, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-westwardhoov/playlist.m3u8	https://www.surfline.com/surf-report/westward-ho-overview/5a2848c2fa245a001a43d45d	Devon, England	-4.235401153564453	51.051538545266844
whitby-beach	Whitby Beach	Whitby, North Yorkshire, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-whitby/playlist.m3u8	https://www.surfline.com/surf-report/whitby-beach/584204204e65fad6a7709085	North Yorkshire, England	-0.618	54.494
whitsand-bay	Whitsand Bay	Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-whitsandbay/playlist.m3u8	https://www.surfline.com/surf-report/whitsand-bay/584204204e65fad6a77090c5	England, United Kingdom	-4.278	50.352
widemouth-bay	Widemouth Bay	Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-widemouth/playlist.m3u8	https://www.surfline.com/surf-report/widemouth-bay/584204204e65fad6a77090ad	England, United Kingdom	-4.564	50.792
widemouth-bay-closeup	Widemouth Bay Closeup	Cornwall, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-widemouthcloseup/playlist.m3u8	https://www.surfline.com/surf-report/widemouth-bay-closeup/5b0d888d6676c1001aa982c6	England, United Kingdom	-4.560655244422492	50.79304000932682
windansea	Windansea	La Jolla, San Diego, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-windansea/playlist.m3u8	https://www.surfline.com/surf-report/windansea/5842041f4e65fad6a770883c	San Diego, California	-117.2822713851	32.829151647032
woolacombe-bay	Woolacombe Bay	Woolacombe, Devon, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-woolacombe/playlist.m3u8	https://www.surfline.com/surf-report/woolacombe-bay/584204204e65fad6a77090ac	Devon, England	-4.218	51.172
woolacombe-closeup	Woolacombe Closeup	Woolacombe, Devon, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-woolacombecloseup/playlist.m3u8	https://www.surfline.com/surf-report/woolacombe-closeup/5b0d894840e368001ab8e466	Devon, England	-4.221616631619668	51.17255679755625
woolacombe-front	Woolacombe Front	Woolacombe, Devon, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-woolacombefront/playlist.m3u8	https://www.surfline.com/surf-report/woolacombe-front/584204214e65fad6a7709d22	Devon, England	-4.215681552886963	51.168715079462075
woolacombe-overview	Woolacombe Overview	Woolacombe, Devon, England, United Kingdom	https://cams.cdn-surfline.com/cdn-int/uk-woolacombeov/playlist.m3u8	https://www.surfline.com/surf-report/woolacombe-overview/59b1bc98e6d40d001b9f8e0c	Devon, England	-4.2142438888549805	51.17191716027962
york-beach	York Beach	York Beach, York County, Maine, United States	https://cams.cdn-surfline.com/cdn-ec/ec-yorkbeach/playlist.m3u8	https://www.surfline.com/surf-report/york-beach/5a1f2b400f87fe001a0c70db	York County, Maine	-70.60668468475342	43.17479412720533
yoshihama	Yoshihama	Ōfunato, Ōfunato-shi, Iwate, Japan	https://namiaru-upload.cdn-surfline.com/719.mp4	https://www.surfline.com/surf-report/yoshihama/584204204e65fad6a77096e0	Ōfunato-shi, Iwate	141.8363	39.1456
yuigahama	Yuigahama	Kamakura, Kamakura, Kanagawa, Japan	https://namiaru-upload.cdn-surfline.com/701.mp4	https://www.surfline.com/surf-report/yuigahama/584204204e65fad6a7709764	Kamakura, Kanagawa	139.5421	35.3086
zarautz	Zarautz	Zarautz, Gipuzkoa, Basque Country, Spain	https://cams.cdn-surfline.com/cdn-int/es-zarautz/playlist.m3u8	https://www.surfline.com/surf-report/zarautz/5842041f4e65fad6a7708b57	Gipuzkoa, Basque Country	-2.1708	43.29
zippers	Zippers	San José del Cabo, Los Cabos Municipality, Baja California Sur, Mexico	https://cams.cdn-surfline.com/cdn-wc/mx-zippers/playlist.m3u8	https://www.surfline.com/surf-report/zippers/5842041f4e65fad6a7708bda	Los Cabos Municipality, Baja California Sur	-109.714	23.029
zuma-beach	Zuma Beach	Malibu, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-zumabeach/playlist.m3u8	https://www.surfline.com/surf-report/zuma-beach/5afb6566bb6fd9001a250fbb	Los Angeles County, California	-118.84370927575753	34.02873207728478
zuma-beach-north	Zuma Beach North	Malibu, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-zumabeachnorth/playlist.m3u8	https://www.surfline.com/surf-report/zuma-beach-north/5b156d394a274e001a11fb62	Los Angeles County, California	-118.82826078802702	34.018353467234014
zuma-beach-overview	Zuma Beach Overview	Malibu, Los Angeles County, California, United States	https://cams.cdn-surfline.com/cdn-wc/wc-zumaov/playlist.m3u8	https://www.surfline.com/surf-report/zuma-beach-overview/5842041f4e65fad6a770893a	Los Angeles County, California	-118.8236361547595	34.01515759618465
